"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.66,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,100.96,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.81,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.32,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,102.27,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,100.79,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,101.24,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,100.03,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,101.56,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.85,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,103.56,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,101.71,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,102.47,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,102.86,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,103.74,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.56,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,104.83,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,104.79,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,102.67,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,103.91,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,103.43,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.96,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.78,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,103.42,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,104.31,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,104.33,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.62,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,104.01,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.48,,
"FRA","France","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.32,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.49,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.49,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.19,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,99.89,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,101.39,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,98.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,99.29,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,100.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.19,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.99,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,101.99,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,101.89,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,100.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,101.39,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.49,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,101.29,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,101.59,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,101.49,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,101.99,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,101.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,100.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,101.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,103.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,102.69,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,103.69,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,104.19,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,103.59,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,104.59,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,106.89,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,106.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.09,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,108.39,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,107.89,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,107.59,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,105.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,107.29,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,106.29,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,108.29,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,107.39,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,105.39,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,105.79,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,105.69,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,105.19,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,103.59,,
"DEU","Germany","201","Index of industrial production","201903","March 2019","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.79,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.19,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,101.89,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,102.19,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.89,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,94.89,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,94.89,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,97.59,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,101.29,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,101.49,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,99.19,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,102.79,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,104.69,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,103.19,,
"GRC","Greece","201","Index of industrial production","201903","March 2019","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,98.69,,
